Sta3n|LabChemTestName|LabChemTestSID|Topography|TopographySID|LOINC|Units|Mean|std|Min|Max|Perc_05|Perc_25|Median|Perc_75|Perc_95|Count
663|WBC|800015485|PERITONEAL FLUID|800000887|810-2|/ul|1594.5592|12203.0716|0.0|300000.0|10.0|80.0|190.0|422.5|3900.0|2611
663|WBC|800015485|SERUM|800000772|6743-9||7.0459|2.7235|0.3|16.4|3.3|5.3|6.5|8.25|12.03|135
663|WBC|800015485|BLOOD|800000706|6690-2|X10(9)/L|8.516|2.9077|3.1|19.1|4.7|6.55|8.1|9.65|13.94|119
663|WBC|800015485|GI CONTENTS|800000498|||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2
663|WBC|800015485|BODY FLUID|800001196||mc/L|10500.0||10500.0|10500.0|10500.0|10500.0|10500.0|10500.0|10500.0|1
663|WBC|800015485|BLOOD FRANCISCAN|800001513|6690-2|K/uL|9.6983|4.0361|1.4|28.0|4.69|7.175|8.8|11.025|18.425|240
663|WBC|800015485|GI CONTENTS|800000498|6743-9||0.0||0.0|0.0|0.0|0.0|0.0|0.0|0.0|1
663|WBC|800015485|BLOOD|800000706|6690-2|X10(9)L|8.6||8.6|8.6|8.6|8.6|8.6|8.6|8.6|1
663|WBC|800015485|BODY FLUID|800001196|||10924.9263|28357.0905|6.0|248000.0|50.0|321.0|1400.0|7337.5|43600.0|95
663|WBC|800015485|CEREBROSPINAL FLUID|800000839|806-0|uL|2.0||2.0|2.0|2.0|2.0|2.0|2.0|2.0|1
663|WBC|800015485|WOUND|800001206|||24875.0||24875.0|24875.0|24875.0|24875.0|24875.0|24875.0|24875.0|1
663|WBC|800015485|SERUM|800000772|||6.0667|1.5695|4.3|7.3|4.53|5.45|6.6|6.95|7.23|3
663|WBC|800015485|BLOOD|800000706||K/uL|7.9533|8.3005|0.0|620.7|1.6|4.6|6.7|9.3|17.3|51868
663|WBC|800015485|SERUM FRANCISCAN|800001512|6743-9||10.3167|4.0809|5.9|15.2|5.975|6.975|9.8|13.825|15.15|6
663|WBC|800015485|BLOOD|800000706|6743-9|K/uL|1200.0||1200.0|1200.0|1200.0|1200.0|1200.0|1200.0|1200.0|1
663|WBC|800015485|BLOOD|800000706|6690-2|X10((9)/L|10.1||10.1|10.1|10.1|10.1|10.1|10.1|10.1|1
663|WBC|800015485|ARTERIAL BLOOD|800001041|6743-9||19.9||19.9|19.9|19.9|19.9|19.9|19.9|19.9|1
663|WBC|800015485|UNKNOWN|800001602|6743-9||200.0||200.0|200.0|200.0|200.0|200.0|200.0|200.0|1
664|WBC|800087419|SUBMANDIBULAR TRIANGLE|800246078|6743-9||1200.0||1200.0|1200.0|1200.0|1200.0|1200.0|1200.0|1200.0|1
664|WBC|800087419|PLEURAL FLUID|800000921|808-6|/uL|4586.5187|20870.0572|2.0|288900.0|111.0|392.0|759.0|2000.0|13320.0|881
664|WBC|800087419|RIGHT MIDDLE LOBE OF LUNG|800082826|6743-9||305.0|77.7817|250.0|360.0|255.5|277.5|305.0|332.5|354.5|2
664|WBC|800087419|ABDOMEN, PERITONEUM AND RETROPERITONEUM|800240615|6743-9||90.0||90.0|90.0|90.0|90.0|90.0|90.0|90.0|1
664|WBC|800087419|BLOOD|800000707|6690-2|X1000/mm3|8.1989|2.3455|3.0|16.4|4.85|6.3|7.9|9.9|12.25|571
664|WBC|800087419|PLEURAL FLUID|800000921|6743-9|/uL|4365.3366|21281.7695|24.0|209500.0|73.0|382.0|720.0|2444.0|12000.0|101
664|WBC|800087419|BLOOD|800000707|6690-2|X 1000/mm3|5.8||5.8|5.8|5.8|5.8|5.8|5.8|5.8|1
664|WBC|800087419|BLOOD|800000707|6690-2|x1000micL|7.0333|1.0693|5.8|7.7|5.98|6.7|7.6|7.65|7.69|3
664|WBC|800087419|CSF|800000840||/uL|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2
664|WBC|800087419|PERICARDIAL FLUID|800001569|6743-9||2744.5333|4653.8162|93.0|15400.0|181.9|500.0|840.0|2062.5|13328.0|15
664|WBC|800087419|BLOOD|800000707|6690-2|X10E3/uL|5.3571|1.3302|3.6|7.8|3.84|4.65|5.3|5.75|7.26|7
664|WBC|800087419|RIGHT LOWER LOBE APICAL SEGMENTAL BRONCHUS|800076585|6743-9||246.0||246.0|246.0|246.0|246.0|246.0|246.0|246.0|1
664|WBC|800087419|SERUM|800000773|6743-9||12.4747|23.0318|2.6|128.5|3.15|6.075|7.55|8.925|27.925|36
664|WBC|800087419|BLOOD|800000707|6743-9|K/uL|8.1018|6.0312|0.3|608.5|3.7|5.6|7.2|9.3|14.9|91180
664|WBC|800087419|BLOOD|800000707|6690-2|X1000cells|9.5||9.5|9.5|9.5|9.5|9.5|9.5|9.5|1
666|% SATURATION|800087857|SERUM|800000774||%|22.275|14.2654|1.7|87.9|4.19|11.15|21.25|30.0|43.34|220
666|WBC|800062346|KNEE|800027886|26465-5||30.7||30.7|30.7|30.7|30.7|30.7|30.7|30.7|1
666|WBC|800062346|SERUM|800000774|||13.3||13.3|13.3|13.3|13.3|13.3|13.3|13.3|1
666|WBC|800062346|CEREBROSPINAL FLUID|800000841|806-0|#/cmm|2.6667|2.0817|1.0|5.0|1.1|1.5|2.0|3.5|4.7|3
666|WBC|800062346|BLOOD|800000708|6690-2||6.9726|2.2201|4.33|11.81|4.915|5.25|6.11|8.215|11.198|19
666|WBC|800062346|PLAS|800000808|||8.43||8.43|8.43|8.43|8.43|8.43|8.43|8.43|1
666|WBC|800062346|PLEURAL FLUID|800000922|808-6|#/cmm|920.74|1524.2129|0.7|6400.0|2.98|106.15|428.0|922.5|3507.25|20
666|ZZETHANOL|800083519|SERUM|800000774||MG/DL|62.1667|115.3985|0.0|494.6|0.0|0.0|0.95|82.925|333.85|42
667|WBC|1000044151|CEREBROSPINAL FLUID|1000000717|806-0|#/cmm|123.9286|568.3462|0.0|3000.0|0.0|0.0|1.0|8.25|259.9|28
667|WBC|1000044151|THORACENTESIS|1000000858|808-6|#/cmm|413.0|538.3995|36.0|1350.0|48.0|96.0|223.0|360.0|1152.0|5
667|WBC|1000044151|PLASMA|1000000688|||8.4714|3.766|4.3|14.9|4.72|5.95|6.7|10.75|13.67|7
668|WBC|800078960|BLOOD|800000709||K/uL|9.2758|7.6614|1.2|99.0|3.4|5.8|7.7|10.45|18.75|331
671|WBC|1000030772|BLOOD|1000000602||X(10)3|6.5812|2.072|1.4|24.9|3.9|5.3|6.3|7.6|9.93|1035
671|WBC|1000030772|URINE|1000000631|||7.6667|1.0786|6.9|8.9|6.93|7.05|7.2|8.05|8.73|3
671|WBC|1000030772|PLASMA|1000000689|6743-9||7.9||7.9|7.9|7.9|7.9|7.9|7.9|7.9|1
672|WBC|1200008877|BLOOD|1200001043||X10-3|9.6612|12.9798|0.6|222.0|3.415|6.0|8.2|10.5|17.2|464
672|WBC|1200008877|BLOOD,VENOUS|1200001607|||12.9||12.9|12.9|12.9|12.9|12.9|12.9|12.9|1
672|WBC|1200008877|BLOOD,CAPILLARY|1200001597|||7.35|5.1394|2.6|20.7|2.915|4.5|6.4|7.65|15.66|10
673|WBC|1200099040|PLASMA|1200001167|6690-2||9.2413|4.9712|4.2|26.16|5.453|6.2|7.62|10.26|18.873|23
673|WBC|1200099040|BLOOD|1200001044|6690-2|K/uL|5.0533|2.4848|1.4|9.9|1.61|3.05|5.2|6.8|8.43|15
673|WBC|1200099040|URINE|1200001085|6690-2||7.535|0.8415|6.94|8.13|6.9995|7.2375|7.535|7.8325|8.0705|2
673|WBC|1200099040|CEREBROSPINAL FLUID|1200001208|806-0|10E6/L|8.0||8.0|8.0|8.0|8.0|8.0|8.0|8.0|1
673|WBC (thru 10/6/09)|1200008971|BRONCHIAL WASHING CYTOLOGIC MATERIAL|1200000098|6690-2||3959.703|9753.8375|5.0|75000.0|41.0|220.0|840.0|3150.0|15700.0|101
674|WBC|1000017326|SYNOVIAL FLUID|1000000830||#/cmm|14491.4778|25112.7002|0.0|202455.0|36.0|255.5|2490.0|20179.5|57890.0|198
674|WBC|1000017326|PERICARDIAL FLUID|1000001339|14811-4|#/cmm|7377.7059|21518.9666|55.0|90000.0|78.2|361.0|1412.0|3000.0|28058.4|17
674|WBC|1000017326|CEREBROSPINAL FLUID|1000000719|806-0|#/cmm|64.7608|692.4667|0.0|12500.0|0.0|1.0|2.0|5.0|58.9|702
674|WBC|1000017326|PLEURAL FLUID|1000000795|808-6|#/cmm|3531.9217|18402.3222|0.0|279140.0|35.1|200.0|574.0|1680.0|8000.0|883
674|WBC|1000017326|BLOOD|1000000603||K/cmm|8.005|5.3042|0.0|446.5|4.0|5.7|7.1|9.0|14.2|458802
674|WBC|1000017326|SERUM|1000000661|||7.2|2.8186|3.1|15.9|3.505|5.7|6.8|7.975|11.495|24
674|WBC|1000017326|SERUM|1000000661|805-2||6.9333|2.7199|2.6|14.7|2.94|5.175|6.8|8.05|10.705|18
675|WBC|1200009062|PERITONEAL FLUID|1200001271||#/cmm|38.0|53.7401|0.0|76.0|3.8|19.0|38.0|57.0|72.2|2
676|WBC|1000012653|SYNOVIAL FLUID|1000000831|26469-7|K/uL|7.3717|15.6794|0.08|39.3|0.11|0.25|0.825|2.5625|30.225|6
676|WBC|1000012653|PERITONEAL FLUID|1000000768|810-2|#/uL|145.0||145.0|145.0|145.0|145.0|145.0|145.0|145.0|1
676|WBC|1000012653|BLOOD|1000000604|26464-8|K/uL|7.775|4.686|1.5|141.0|4.3|5.8|7.1|8.8|12.6|7057
676|WBC|1000012653|PLEURAL FLUID|1000000796|808-6|#/cmm|3917.5385|5382.6283|0.0|17867.0|66.0|450.0|1700.0|3305.0|13716.8|13
676|WBC|1000012653|SYNOVIAL FLUID|1000000831||#/cmm|4885.5|7075.4272|150.0|18100.0|150.0|275.75|1626.5|6395.0|15490.0|6
676|WBC|1000012653|SYNOVIAL FLUID|1000000831|26469-7|#/cmm|34126.424|54366.7784|28.6|200000.0|51.2|310.0|2588.0|69000.0|127400.0|25
678|WBC|800066146|TEMPORAL REGION|800282572|6690-2||1250.0||1250.0|1250.0|1250.0|1250.0|1250.0|1250.0|1250.0|1
678|WBC|800066146|GALLBLADDER AND BILE DUCTS, CS|800197434|||638264.0||638264.0|638264.0|638264.0|638264.0|638264.0|638264.0|638264.0|1
678|WBC|800066146|ABDOMEN|800028613|6690-2||38496.0|75542.2872|8.0|172800.0|12.8|32.0|240.0|19400.0|142120.0|5
678|WBC|800066146|CEREBROSPINAL FLUID CYTOLOGIC MATERIAL|800240100|||128.0||128.0|128.0|128.0|128.0|128.0|128.0|128.0|1
678|WBC|800066146|PELVIS|800026364|||9456.0||9456.0|9456.0|9456.0|9456.0|9456.0|9456.0|9456.0|1
678|WBC|800066146|BRONCHIAL WASHING CYTOLOGIC MATERIAL|800026070|6690-2|#/uL|372.6111|453.6038|7.0|1680.0|24.85|83.5|222.0|407.75|1403.75|18
678|WBC|800066146|NECK|800022636|||26119.0||26119.0|26119.0|26119.0|26119.0|26119.0|26119.0|26119.0|1
678|WBC|800066146|SPINALIS MUSCLE|800107310|||1206.0||1206.0|1206.0|1206.0|1206.0|1206.0|1206.0|1206.0|1
678|WBC|800066146|SHOULDER JOINT|800091977|6690-2||3950.0||3950.0|3950.0|3950.0|3950.0|3950.0|3950.0|3950.0|1
678|WBC|800066146|PERITONEAL FLUID|800000891|810-2|#/uL|1704.0839|12113.6458|0.0|204000.0|17.0|75.0|198.0|390.0|3345.95|734
678|WBC|800066146|OLECRANON|800072710|||433.0|407.5745|149.0|900.0|159.1|199.5|250.0|575.0|835.0|3
678|WBC|800066146|CHEST WALL|800280138|||156.0||156.0|156.0|156.0|156.0|156.0|156.0|156.0|1
678|WBC|800066146|PERITONEUM|800000162|||234.6|159.2193|58.0|400.0|69.4|115.0|200.0|400.0|400.0|5
678|WBC|800066146|KNEE|800035764|6690-2||6502.6667|11115.7259|80.0|19338.0|81.0|85.0|90.0|9714.0|17413.2|3
678|WBC|800066146|THIGH|800282576|||369078.0||369078.0|369078.0|369078.0|369078.0|369078.0|369078.0|369078.0|1
678|WBC|800066146|PERICARDIAL FLUID|800001572|6690-2|#/uL|3900.5556|5596.5848|9.0|16560.0|16.2|209.0|1750.0|4100.0|13676.0|9
678|WBC|800066146|STERNOCLAVICULAR JOINT|800089269|||220.0||220.0|220.0|220.0|220.0|220.0|220.0|220.0|1
678|WBC|800066146|OLECRANON|800072710|6690-2||5500.0||5500.0|5500.0|5500.0|5500.0|5500.0|5500.0|5500.0|1
678|WBC|800066146|GALLBLADDER AND EXTRAHEPATIC BILE DUCT, CS|800191948|||73.0||73.0|73.0|73.0|73.0|73.0|73.0|73.0|1
678|WBC|800066146|LEG|800281153|||48808.5|68850.2802|124.0|97493.0|4992.45|24466.25|48808.5|73150.75|92624.55|2
678|WBC|800066146|LEFT LEG|800281125|||280.0||280.0|280.0|280.0|280.0|280.0|280.0|280.0|1
678|WBC|800066146|KNEE|800035764|||92019.0|156480.9757|237.0|272700.0|525.3|1678.5|3120.0|137910.0|245742.0|3
678|WBC|800066146|PLEURA|800037097|||495.0|289.9138|290.0|700.0|310.5|392.5|495.0|597.5|679.5|2
678|WBC|800066146|ABDOMEN|800028613|||136394.1|276632.1806|98.0|870480.0|206.0|1563.25|3414.0|140448.5|608490.0|10
678|WBC|800066146|DIALYSATE|800001144|6690-2||2.0||2.0|2.0|2.0|2.0|2.0|2.0|2.0|1
678|WBC|800066146|PINNA OF EAR|800274655|||31700.0||31700.0|31700.0|31700.0|31700.0|31700.0|31700.0|31700.0|1
678|WBC|800066146|LEFT KNEE|800059232|||14502.75|14346.8785|740.0|29210.0|1191.65|2998.25|14030.5|25535.0|28475.0|4
678|WBC|800066146|SYNOVIAL FLUID|800000962|813-6|#/uL|19623.7952|101836.901|1.0|2116000.0|37.9|248.5|2000.0|14744.5|66600.0|559
678|WBC|800066146|BRONCHUS|800000325|||2132.8045|13858.5937|0.0|316160.0|54.4|182.0|415.0|1090.0|7419.6|573
678|WBC|800066146|BLOOD|800000710|6690-2|x1000/uL|8.1925|5.7691|0.0|836.0|4.1|5.9|7.3|9.3|14.3|418745
678|WBC|800066146|LIVER AND GALLBLADDER, CS|800196282|||145509.0||145509.0|145509.0|145509.0|145509.0|145509.0|145509.0|145509.0|1
678|WESTERGREN|800063797|BLOOD|800000710|4537-7|5|5.0||5.0|5.0|5.0|5.0|5.0|5.0|5.0|1
679|WBC|1200039888|SERUM|1200001128|||7.8||7.8|7.8|7.8|7.8|7.8|7.8|7.8|1
679|WBC|1200039888|BLOOD|1200001046||K/CMM|7.0896|3.0938|1.5|20.2|3.86|5.2|6.6|8.1|11.3|67
688|WBC|1400063208|PERITONEAL FLUID |1400002064|810-2|/cmm|355.0|205.061|210.0|500.0|224.5|282.5|355.0|427.5|485.5|2
688|WBC|1400063208|BILE|1400014236|26464-8||5600.0||5600.0|5600.0|5600.0|5600.0|5600.0|5600.0|5600.0|1
688|WBC|1400063208|DRAINAGE FLUID|1400002485|||1749.1667|2799.9975|0.0|7222.0|3.75|78.25|554.0|1822.5|5954.0|6
689|WBC|1400058620|BLOOD|1400001918||K/cmm|10.5364|5.0847|3.0|17.5|4.0|6.25|9.8|14.4|17.3|11
691|WBC|800026573|SEE REPORT|800001242|||6.4|2.5739|3.8|10.7|4.12|5.4|6.0|6.1|9.78|5
691|WBC|800026573|BLOOD|800000712|6690-2|X 10E9/L|6.9|1.0583|5.5|7.9|5.68|6.4|7.1|7.6|7.84|4
691|WBC|800026573|PLASMA|800000812|||5.83||5.83|5.83|5.83|5.83|5.83|5.83|5.83|1
691|WBC|800026573|SERUM|800000778|||9.715|1.4354|8.7|10.73|8.8015|9.2075|9.715|10.2225|10.6285|2
691|WBC (CORRECTED)|800023601|BLOOD|800000712||k/uL|5.9||5.9|5.9|5.9|5.9|5.9|5.9|5.9|1
692|WBC|800060010|PLASMA|800000813|||7.614|3.3214|2.3|19.0|3.7|5.375|7.05|8.775|13.12|50
693|WBC|1400013217|BLOOD|1400001919|26466-3|K/cmm|3.0||3.0|3.0|3.0|3.0|3.0|3.0|3.0|1
693|WBC|1400013217|PLEURAL FLUID|1400002093|808-6|#/cmm|2150.2587|9480.5755|0.0|119800.0|20.0|142.0|540.0|1520.0|5357.0|327
740|WBC (096925)|1000100513|BLOOD|1000000606|6690-2|x10e3/uL|6.3367|4.817|1.2|105.7|3.5|4.7|5.7|7.1|10.2|1083
756|WBC|800057607|BURSA|800036986||CMM|21.0||21.0|21.0|21.0|21.0|21.0|21.0|21.0|1
756|WBC|800057607|KNEE|800036511|806-0||1555.0||1555.0|1555.0|1555.0|1555.0|1555.0|1555.0|1555.0|1
756|WBC|800057607|SYNOVIAL JOINT|800096893|806-0||37740.0||37740.0|37740.0|37740.0|37740.0|37740.0|37740.0|37740.0|1
756|WBC|800057607|BLOOD|800000714|6690-2|X 10E9/L|5.7242|2.1563|1.7|16.9|2.73|4.3|5.5|7.0|9.4|207
756|WBC|800057607|BLOOD|800000714|6690-2|10E9/L|4.8333|2.2502|2.3|6.6|2.63|3.95|5.6|6.1|6.5|3
756|WBC|800057607|BURSA|800036986||/CMM|80.0||80.0|80.0|80.0|80.0|80.0|80.0|80.0|1
756|WBC|800057607|HAND|800030696|806-0||88000.0||88000.0|88000.0|88000.0|88000.0|88000.0|88000.0|88000.0|1
756|WBC|800057607|KNEE|800036511|6690-2|/CMM|18000.0||18000.0|18000.0|18000.0|18000.0|18000.0|18000.0|18000.0|1
756|WBC|800057607|BLOOD|800000714|6690-2|x10E9/L|5.6|2.3207|1.4|9.3|1.67|4.1|5.7|7.55|8.49|19
756|WBC|800057607|BLOOD|800000714|6690-2|K/cmm|6.9986|2.6434|0.3|280.0|4.0|5.5|6.7|8.1|10.9|301922
756|WBC|800057607|BLOOD|800000714|6690-2|X 1039/L|6.6||6.6|6.6|6.6|6.6|6.6|6.6|6.6|1
756|WBC|800057607|ELBOW|800035182||CMM|67.0||67.0|67.0|67.0|67.0|67.0|67.0|67.0|1
756|WBC|800057607|BLOOD|800000714|6690-2| X 10E9/L|4.2||4.2|4.2|4.2|4.2|4.2|4.2|4.2|1
756|WBC|800057607|KNEE JOINT|800093468||/CMM|15275.0||15275.0|15275.0|15275.0|15275.0|15275.0|15275.0|15275.0|1
756|WBC|800057607|SERUM|800000780||X 10EP/L|3.9||3.9|3.9|3.9|3.9|3.9|3.9|3.9|1
756|ZZGGT|800026402|BLOOD|800000714||IU/L|70.0|52.3259|33.0|107.0|36.7|51.5|70.0|88.5|103.3|2
757|WBC/HPF,URINE|1200084866|URINE|1200001088|5821-4|/HPF|8.5183|46.9527|0.0|900.0|0.0|0.0|1.0|2.0|22.0|225090
695|WBC------------------|1000067432|PLEURAL FLUID|1000000797|26467-1|K/uL|1.9||1.9|1.9|1.9|1.9|1.9|1.9|1.9|1
695|WBC------------------|1000067432|ARTERIAL BLOOD|1000000900|||7.6||7.6|7.6|7.6|7.6|7.6|7.6|7.6|1
695|WBC------------------|1000067432|SERUM|1000000663|||0.7333|0.7506|0.3|1.6|0.3|0.3|0.3|0.95|1.47|3
405|WBC |1400039363|BLOOD|1400001894|6690-2|K/uL|7.8024|4.0282|0.1|158.8|3.9|5.7|7.1|9.0|13.5|61996
405|WBC |1400039363|BLOOD|1400001894||K/cmm|8.2613|5.657|1.1|73.7|3.4|5.5|7.1|9.2|16.72|850
405|WBC |1400039363|BLOOD|1400001894|6690-2|x10E3/ul|8.1776|4.6959|0.1|171.0|4.2|5.9|7.4|9.3|14.2|25036
405|WBC |1400039363|BLOOD|1400001894|6690-2|K/cmm|8.3287|5.48|0.1|371.3|4.1|6.0|7.5|9.5|14.7|311579
405|WBC |1400039363|SYNOVIAL FLUID|1400002103|6743-9||12.4||12.4|12.4|12.4|12.4|12.4|12.4|12.4|1
590|WBC |1200010510|BLOOD|1200001030|6690-2|K/MM3|7.2751|4.3404|0.1|437.5|3.6|5.2|6.6|8.4|12.8|494879
590|WBC |1200010510|PERICARDIAL FLUID|1200002044|26466-3|#/cmm|600.0||600.0|600.0|600.0|600.0|600.0|600.0|600.0|1
520|WBC  |1000004813|SYNOVIAL FLUID|1000000808|814-4||13925.6|28087.3074|18.0|86300.0|22.9|264.0|1728.0|8415.0|79405.0|15
520|WBC  |1000004813|BLOOD|1000000582|6690-2|x10E3/mcL|6.9||6.9|6.9|6.9|6.9|6.9|6.9|6.9|1
520|WBC  |1000004813|SYNOVIAL JOINT|1000051404|||6080.0||6080.0|6080.0|6080.0|6080.0|6080.0|6080.0|6080.0|1
520|WBC  |1000004813|JOINT|1000000273|||4832.5|6233.1463|425.0|9240.0|865.75|2628.75|4832.5|7036.25|8799.25|2
520|WBC  |1000004813|SYNOVIAL FLUID|1000000808|814-4|#/cmm|10271.9241|14874.3414|0.0|81318.0|38.2|472.75|4262.5|12650.0|38328.55|112
596|WBC  |1200021476|SYNOVIAL FLUID|1200001351|814-4|#/cmm|17182.2727|31921.8339|125.0|106680.0|157.5|275.0|400.0|21100.0|68840.0|11
740|WBC (096925)|1000100513|SYNOVIAL FLUID|1000000833|805-2||316.0||316.0|316.0|316.0|316.0|316.0|316.0|316.0|1
506|WBC (AA)|1200022393|BLOOD|1200001007|6690-2|K/cmm|8.9484|29.4862|0.0|25250.0|3.7|6.0|7.7|10.1|16.1|820829
506|WBC (AA)|1200022393|BLOOD|1200001007||K/cmm|9.7472|16.5513|0.1|334.7|2.4|5.1|7.2|10.3|19.455|3170
506|WBC (AA)|1200022393|BODY FLUID, NOS|1200001516|6743-9|uL|5.4||5.4|5.4|5.4|5.4|5.4|5.4|5.4|1
658|WBC (BEFORE 5/9/06)|1200005728|BLOOD|1200001041||K/cmm|6.0703|3.4772|1.2|29.7|2.8|4.2|5.4|7.0|10.3|461
656|WBC (DC'ED 072313)|1000083370|ELBOW|1000002458|||28800.0||28800.0|28800.0|28800.0|28800.0|28800.0|28800.0|28800.0|1
614|WBC (DO NOT USE)|1200075074|SYNOVIAL FLUID|1200001353||#/cmm|9621.5556|20608.8386|47.0|63775.0|68.2|101.0|1155.0|6875.0|42239.4|9
614|WBC (DO NOT USE)|1200075074|RIGHT LUNG|1200020137|20584-9||5200.0||5200.0|5200.0|5200.0|5200.0|5200.0|5200.0|5200.0|1
689|WBC (FCM)|1400061759|BLOOD|1400001918|6690-2|k/cumm|340.2225|1542.6428|1.0|38000.0|2.9|4.2|5.4|7.1|3340.0|3493
689|WBC (FCM)|1400061759|BONE MARROW|1400042950|805-2||43.16|86.6067|0.0|198.0|0.8|4.0|6.0|7.8|159.96|5
691|ABG HCT|800225961|BLOOD|800000712|4544-3||28.725|4.2735|25.7|35.0|25.805|26.225|27.1|29.6|33.92|4
631|WBC (Flow)|1400014013|BLOOD|1400001912||k/cumm|5.4883|4.8331|2.0|70.0|2.7|4.2|5.0|6.0|8.4|205
632|32DTIBC|1400046603|SERUM|1400001967|2500-7|ug/dl|271.0164|76.6276|2.0|2745.0|168.0|222.0|263.0|312.0|399.0|12129
578|WBC (FOR ANC CALC.)|1000068132|BLOOD|1000000587|6690-2|thous./mm3|13.5563|18.6313|0.022|580.0|1.7|6.06|9.88|15.4|31.2|51656
580|ACC-GLUCOSE|1000000291|BLOOD|1000000588|14743-9|mg/dL|158.4984|72.1357|10.0|600.0|82.0|111.0|139.0|187.0|300.0|2449932
564|WBC (FV)|1000025738|BLOOD|1000000585|6690-2|K/UL|9.0|4.1389|3.9|20.3|5.0|6.15|7.7|11.4|17.45|31
564|WBC (FV)|1000025738|SERUM|1000000643|26466-3||9.0||9.0|9.0|9.0|9.0|9.0|9.0|9.0|1
564|WBC (FV)|1000025738|BLOOD|1000000585|6690-2|#/cmm|6.0||6.0|6.0|6.0|6.0|6.0|6.0|6.0|1
564|WBC (FV)|1000025738|BLOOD|1000000585|6690-2|K/CM|4.2||4.2|4.2|4.2|4.2|4.2|4.2|4.2|1
564|WBC (FV)|1000025738|BLOOD|1000000585|6690-2|K/mcL|14.8||14.8|14.8|14.8|14.8|14.8|14.8|14.8|1
564|WBC (FV)|1000025738|BLOOD|1000000585|6690-2|L/UL|6.7||6.7|6.7|6.7|6.7|6.7|6.7|6.7|1
564|WBC (FV)|1000025738|BLOOD|1000000585|6690-2||11.1667|5.1003|6.1|16.3|6.6|8.6|11.1|13.7|15.78|3
564|WBC (FV)|1000025738|BLOOD|1000000585|6690-2|K/ccm|12.2333|5.9408|7.5|18.9|7.78|8.9|10.3|14.6|18.04|3
564|WBC (FV)|1000025738|BLOOD|1000000585|6690-2|CMM/K|8.2||8.2|8.2|8.2|8.2|8.2|8.2|8.2|1
564|WBC (FV)|1000025738|BLOOD|1000000585||K/cmm|15.75|23.3245|0.5|104.9|1.225|3.35|8.45|13.6|66.05|36
564|WBC (MV)*INACT(1-1-15)|1000072999|BLOOD|1000000585|4662-3|K/cmm|8.4256|12.1516|1.5|142.9|4.315|5.5|6.8|8.5|12.3|464
526|WBC (MAN)|1400018744|VEIN|1400011860|||7.0||7.0|7.0|7.0|7.0|7.0|7.0|7.0|1
526|WBC (MAN)|1400018744|BLOOD|1400001900|804-5|K/cmm|14.9|12.5199|7.1|33.5|7.22|7.7|9.5|16.7|30.14|4
564|WBC (MV)*INACT(1-1-15)|1000072999|BLOOD|1000000585||K/cmm|6.4868|1.653|3.3|10.6|4.335|5.3|6.3|7.625|9.4|68
673|WBC (thru 10/6/09)|1200008971|CEREBROSPINAL FLUID|1200001208|806-0|M/L|95.901|1056.8713|0.0|30500.0|0.0|0.0|1.0|6.0|189.0|1437
673|WBC (thru 10/6/09)|1200008971|PERITONEAL FLUID|1200001270|810-2|M/L|851.0526|3449.2013|0.0|70500.0|24.0|90.0|190.0|430.0|3090.0|1905
673|WBC (thru 10/6/09)|1200008971|PERICARDIAL FLUID|1200002058|6690-2|M/L|224.0||224.0|224.0|224.0|224.0|224.0|224.0|224.0|1
673|WBC (thru 10/6/09)|1200008971|UNKNOWN|1200002126|804-5||7875.0||7875.0|7875.0|7875.0|7875.0|7875.0|7875.0|7875.0|1
673|WBC (thru 10/6/09)|1200008971|LIVER|1200027067|6690-2||1400.0||1400.0|1400.0|1400.0|1400.0|1400.0|1400.0|1400.0|1
673|WBC (thru 10/6/09)|1200008971|ELBOW|1200031929|804-5||38500.0||38500.0|38500.0|38500.0|38500.0|38500.0|38500.0|38500.0|1
673|WBC (thru 10/6/09)|1200008971|ABDOMEN, PERITONEUM AND RETROPERITONEUM|1200320115|804-5||38.0||38.0|38.0|38.0|38.0|38.0|38.0|38.0|1
673|WBC (thru 10/6/09)|1200008971|SERUM|1200001126|804-5||9.1429|9.8835|3.4|43.1|4.115|5.95|6.5|8.0|20.935|14
673|WBC (thru 10/6/09)|1200008971|PLASMA|1200001167|804-5||8.3|2.0762|5.4|12.8|5.775|7.025|7.95|9.125|11.9|16
673|WBC (thru 10/6/09)|1200008971|PERITONEAL DIALYSATE|1200002013|804-5|M/L|2436.8172|8866.5906|0.0|74646.0|0.0|16.0|102.0|690.0|13720.0|93
673|WBC (thru 10/6/09)|1200008971|ABDOMEN, PERITONEUM AND RETROPERITONEUM|1200320115|6690-2||0.0||0.0|0.0|0.0|0.0|0.0|0.0|0.0|1
673|WBC (thru 10/6/09)|1200008971|BLOOD|1200001044|6690-2|1000/uL|7.8||7.8|7.8|7.8|7.8|7.8|7.8|7.8|1
673|WBC (thru 10/6/09)|1200008971|BLOOD|1200001044|6690-2|10E3/uL|9.15|0.0707|9.1|9.2|9.105|9.125|9.15|9.175|9.195|2
673|WBC (thru 10/6/09)|1200008971|BLOOD|1200001044|6690-2|K/uL|7.34|2.695|3.8|11.3|4.38|6.7|7.0|7.9|10.62|5
